Disease,YEAR,CASRN,ChemicalName,variable,value
Multiple Sclerosis,2001,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2002,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2003,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2004,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2005,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2006,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2007,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2008,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2009,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2010,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2011,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2012,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2013,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2014,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2015,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2016,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2017,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2018,110488-70-5,Dimethomorph,Oklahoma,0
Multiple Sclerosis,2003,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2004,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2005,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2006,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2007,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2008,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2009,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2010,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2011,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2012,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2013,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2014,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2015,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2016,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2017,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,2018,156052-68-5,Zoxamide,Oklahoma,0
Multiple Sclerosis,1995,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,1996,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,1997,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,1998,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,1999,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2000,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2001,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2002,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2003,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2004,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2005,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2006,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2007,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2008,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2009,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2010,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2011,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2012,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2013,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2014,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2015,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2016,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2017,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,2018,68694-11-1,Triflumizole,Oklahoma,0
Multiple Sclerosis,1992,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,1993,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,1994,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,1995,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,1996,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,1997,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,1998,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,1999,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2000,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2001,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2002,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2003,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2004,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2005,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2006,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2007,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2008,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2009,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2010,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2011,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2012,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2013,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2014,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2015,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2016,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2017,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,2018,9006-42-2,Polymarcine,Oklahoma,0
Multiple Sclerosis,1995,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,1996,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,1997,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,1998,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,1999,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,2000,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,2001,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,2002,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,2003,110488-70-5,Dimethomorph,Rhode Island,0.00609343263371699
Multiple Sclerosis,2004,110488-70-5,Dimethomorph,Rhode Island,0.0163458748428281
Multiple Sclerosis,2005,110488-70-5,Dimethomorph,Rhode Island,0.004062288422478
Multiple Sclerosis,2006,110488-70-5,Dimethomorph,Rhode Island,0.00628687493954928
Multiple Sclerosis,2007,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,2008,110488-70-5,Dimethomorph,Rhode Island,0.00822129799787214
Multiple Sclerosis,2009,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,2010,110488-70-5,Dimethomorph,Rhode Island,0.00367540381081342
Multiple Sclerosis,2011,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,2012,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,2013,110488-70-5,Dimethomorph,Rhode Island,0.0186671825128156
Multiple Sclerosis,2014,110488-70-5,Dimethomorph,Rhode Island,0.0251474997581971
Multiple Sclerosis,2015,110488-70-5,Dimethomorph,Rhode Island,0.0192475094303124
Multiple Sclerosis,2016,110488-70-5,Dimethomorph,Rhode Island,0.00493277879872328
Multiple Sclerosis,2017,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,2018,110488-70-5,Dimethomorph,Rhode Island,0
Multiple Sclerosis,2003,156052-68-5,Zoxamide,Rhode Island,0.00976883644453042
Multiple Sclerosis,2004,156052-68-5,Zoxamide,Rhode Island,0.0193442305832286
Multiple Sclerosis,2005,156052-68-5,Zoxamide,Rhode Island,0.000483605764580714
Multiple Sclerosis,2006,156052-68-5,Zoxamide,Rhode Island,0.00667375955121385
Multiple Sclerosis,2007,156052-68-5,Zoxamide,Rhode Island,0
Multiple Sclerosis,2008,156052-68-5,Zoxamide,Rhode Island,0
Multiple Sclerosis,2009,156052-68-5,Zoxamide,Rhode Island,0.00807621626849792
Multiple Sclerosis,2010,156052-68-5,Zoxamide,Rhode Island,0
Multiple Sclerosis,2011,156052-68-5,Zoxamide,Rhode Island,0.0401392784601992
Multiple Sclerosis,2012,156052-68-5,Zoxamide,Rhode Island,0
Multiple Sclerosis,2013,156052-68-5,Zoxamide,Rhode Island,0
Multiple Sclerosis,2014,156052-68-5,Zoxamide,Rhode Island,0.0152819421607506
Multiple Sclerosis,2015,156052-68-5,Zoxamide,Rhode Island,0.0104458845149434
Multiple Sclerosis,2016,156052-68-5,Zoxamide,Rhode Island,0
Multiple Sclerosis,2017,156052-68-5,Zoxamide,Rhode Island,0.010832769126608
Multiple Sclerosis,2018,156052-68-5,Zoxamide,Rhode Island,0.0260179901344424
Multiple Sclerosis,1995,68694-11-1,Triflumizole,Rhode Island,0
Multiple Sclerosis,1996,68694-11-1,Triflumizole,Rhode Island,0
Multiple Sclerosis,1997,68694-11-1,Triflumizole,Rhode Island,0
Multiple Sclerosis,1998,68694-11-1,Triflumizole,Rhode Island,0.0248573362994487
Multiple Sclerosis,1999,68694-11-1,Triflumizole,Rhode Island,0.0664957926298481
Multiple Sclerosis,2000,68694-11-1,Triflumizole,Rhode Island,0.0147983363961698
Multiple Sclerosis,2001,68694-11-1,Triflumizole,Rhode Island,0.00348196150498114
Multiple Sclerosis,2002,68694-11-1,Triflumizole,Rhode Island,0.0158622690782474
Multiple Sclerosis,2003,68694-11-1,Triflumizole,Rhode Island,0.0139278460199246
Multiple Sclerosis,2004,68694-11-1,Triflumizole,Rhode Island,0.001354096140826
Multiple Sclerosis,2005,68694-11-1,Triflumizole,Rhode Island,0
Multiple Sclerosis,2006,68694-11-1,Triflumizole,Rhode Island,0.0137344037140923
Multiple Sclerosis,2007,68694-11-1,Triflumizole,Rhode Island,0.0100589999032788
Multiple Sclerosis,2008,68694-11-1,Triflumizole,Rhode Island,0
Multiple Sclerosis,2009,68694-11-1,Triflumizole,Rhode Island,0
Multiple Sclerosis,2010,68694-11-1,Triflumizole,Rhode Island,0.00667375955121385
Multiple Sclerosis,2011,68694-11-1,Triflumizole,Rhode Island,0
Multiple Sclerosis,2012,68694-11-1,Triflumizole,Rhode Island,0.00764097108037528
Multiple Sclerosis,2013,68694-11-1,Triflumizole,Rhode Island,0.00773769223329142
Multiple Sclerosis,2014,68694-11-1,Triflumizole,Rhode Island,0.000967211529161428
Multiple Sclerosis,2015,68694-11-1,Triflumizole,Rhode Island,0.00106393268207757
Multiple Sclerosis,2016,68694-11-1,Triflumizole,Rhode Island,0
Multiple Sclerosis,2017,68694-11-1,Triflumizole,Rhode Island,0
Multiple Sclerosis,2018,68694-11-1,Triflumizole,Rhode Island,0
Multiple Sclerosis,1992,9006-42-2,Polymarcine,Rhode Island,0.198375084631009
Multiple Sclerosis,1993,9006-42-2,Polymarcine,Rhode Island,0.344907631298965
Multiple Sclerosis,1994,9006-42-2,Polymarcine,Rhode Island,0.306847857626463
Multiple Sclerosis,1995,9006-42-2,Polymarcine,Rhode Island,0.450720572589225
Multiple Sclerosis,1996,9006-42-2,Polymarcine,Rhode Island,0.108424412418996
Multiple Sclerosis,1997,9006-42-2,Polymarcine,Rhode Island,0.054212206209498
Multiple Sclerosis,1998,9006-42-2,Polymarcine,Rhode Island,0.00793113453912371
Multiple Sclerosis,1999,9006-42-2,Polymarcine,Rhode Island,0.0701228358642035
Multiple Sclerosis,2000,9006-42-2,Polymarcine,Rhode Island,0.0944965663990715
Multiple Sclerosis,2001,9006-42-2,Polymarcine,Rhode Island,0.123416191120998
Multiple Sclerosis,2002,9006-42-2,Polymarcine,Rhode Island,0.196730825031434
Multiple Sclerosis,2003,9006-42-2,Polymarcine,Rhode Island,0.0329819131444047
Multiple Sclerosis,2004,9006-42-2,Polymarcine,Rhode Island,0.131734210271786
Multiple Sclerosis,2005,9006-42-2,Polymarcine,Rhode Island,0.571283489699197
Multiple Sclerosis,2006,9006-42-2,Polymarcine,Rhode Island,0.131057162201373
Multiple Sclerosis,2007,9006-42-2,Polymarcine,Rhode Island,0.616742431569784
Multiple Sclerosis,2008,9006-42-2,Polymarcine,Rhode Island,0.477850855982203
Multiple Sclerosis,2009,9006-42-2,Polymarcine,Rhode Island,0.282038881903472
Multiple Sclerosis,2010,9006-42-2,Polymarcine,Rhode Island,0.23295289679853
Multiple Sclerosis,2011,9006-42-2,Polymarcine,Rhode Island,0.131976013154077
Multiple Sclerosis,2012,9006-42-2,Polymarcine,Rhode Island,0.345197794757713
Multiple Sclerosis,2013,9006-42-2,Polymarcine,Rhode Island,0.124286681497243
Multiple Sclerosis,2014,9006-42-2,Polymarcine,Rhode Island,0.148660412032111
Multiple Sclerosis,2015,9006-42-2,Polymarcine,Rhode Island,0.163603830157655
Multiple Sclerosis,2016,9006-42-2,Polymarcine,Rhode Island,0
Multiple Sclerosis,2017,9006-42-2,Polymarcine,Rhode Island,0.127575200696392
Multiple Sclerosis,2018,9006-42-2,Polymarcine,Rhode Island,0
Multiple Sclerosis,1995,110488-70-5,Dimethomorph,South Carolina,0
Multiple Sclerosis,1996,110488-70-5,Dimethomorph,South Carolina,0.0274217653110677
Multiple Sclerosis,1997,110488-70-5,Dimethomorph,South Carolina,0.0184208801907682
Multiple Sclerosis,1998,110488-70-5,Dimethomorph,South Carolina,0.0221645964520014
Multiple Sclerosis,1999,110488-70-5,Dimethomorph,South Carolina,0.0499505882673828
Multiple Sclerosis,2000,110488-70-5,Dimethomorph,South Carolina,0.0391335600296836
Multiple Sclerosis,2001,110488-70-5,Dimethomorph,South Carolina,0.00328968048188331
Multiple Sclerosis,2002,110488-70-5,Dimethomorph,South Carolina,0.0014036857061221
Multiple Sclerosis,2003,110488-70-5,Dimethomorph,South Carolina,0.00680887355552591
Multiple Sclerosis,2004,110488-70-5,Dimethomorph,South Carolina,0.0245478685099078
Multiple Sclerosis,2005,110488-70-5,Dimethomorph,South Carolina,0.0059706536551876
Multiple Sclerosis,2006,110488-70-5,Dimethomorph,South Carolina,0.000335953214024483
Multiple Sclerosis,2007,110488-70-5,Dimethomorph,South Carolina,0
Multiple Sclerosis,2008,110488-70-5,Dimethomorph,South Carolina,0.000688537775277902
Multiple Sclerosis,2009,110488-70-5,Dimethomorph,South Carolina,0.0169539953651762
Multiple Sclerosis,2010,110488-70-5,Dimethomorph,South Carolina,0
Multiple Sclerosis,2011,110488-70-5,Dimethomorph,South Carolina,0
Multiple Sclerosis,2012,110488-70-5,Dimethomorph,South Carolina,0
Multiple Sclerosis,2013,110488-70-5,Dimethomorph,South Carolina,0
Multiple Sclerosis,2014,110488-70-5,Dimethomorph,South Carolina,0.00500936178535517
Multiple Sclerosis,2015,110488-70-5,Dimethomorph,South Carolina,0.0142597171140887
Multiple Sclerosis,2016,110488-70-5,Dimethomorph,South Carolina,0.00184607954241177
Multiple Sclerosis,2017,110488-70-5,Dimethomorph,South Carolina,0
Multiple Sclerosis,2018,110488-70-5,Dimethomorph,South Carolina,0.00380857851542608
Multiple Sclerosis,2003,156052-68-5,Zoxamide,South Carolina,0
Multiple Sclerosis,2004,156052-68-5,Zoxamide,South Carolina,0.00113425788101335
Multiple Sclerosis,2005,156052-68-5,Zoxamide,South Carolina,0.00256455374270175
Multiple Sclerosis,2006,156052-68-5,Zoxamide,South Carolina,0
Multiple Sclerosis,2007,156052-68-5,Zoxamide,South Carolina,0
Multiple Sclerosis,2008,156052-68-5,Zoxamide,South Carolina,0
Multiple Sclerosis,2009,156052-68-5,Zoxamide,South Carolina,0.000379194716819714
Multiple Sclerosis,2010,156052-68-5,Zoxamide,South Carolina,0.00116086803657965
Multiple Sclerosis,2011,156052-68-5,Zoxamide,South Carolina,0
Multiple Sclerosis,2012,156052-68-5,Zoxamide,South Carolina,9.97880833736089e-06
Multiple Sclerosis,2013,156052-68-5,Zoxamide,South Carolina,0.000751736894747854
Multiple Sclerosis,2014,156052-68-5,Zoxamide,South Carolina,0
Multiple Sclerosis,2015,156052-68-5,Zoxamide,South Carolina,0
Multiple Sclerosis,2016,156052-68-5,Zoxamide,South Carolina,0
Multiple Sclerosis,2017,156052-68-5,Zoxamide,South Carolina,0
Multiple Sclerosis,2018,156052-68-5,Zoxamide,South Carolina,0
Multiple Sclerosis,1995,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,1996,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,1997,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,1998,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,1999,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2000,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2001,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2002,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2003,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2004,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2005,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2006,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2007,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2008,68694-11-1,Triflumizole,South Carolina,0.000951313061495071
Multiple Sclerosis,2009,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2010,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2011,68694-11-1,Triflumizole,South Carolina,0.0158130849452712
Multiple Sclerosis,2012,68694-11-1,Triflumizole,South Carolina,0.0116851845630496
Multiple Sclerosis,2013,68694-11-1,Triflumizole,South Carolina,0.00602720023576598
Multiple Sclerosis,2014,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2015,68694-11-1,Triflumizole,South Carolina,0.00262442659272591
Multiple Sclerosis,2016,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2017,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,2018,68694-11-1,Triflumizole,South Carolina,0
Multiple Sclerosis,1992,9006-42-2,Polymarcine,South Carolina,0
Multiple Sclerosis,1993,9006-42-2,Polymarcine,South Carolina,0.140870837298524
Multiple Sclerosis,1994,9006-42-2,Polymarcine,South Carolina,0.198959143765024
Multiple Sclerosis,1995,9006-42-2,Polymarcine,South Carolina,0.150550281385764
Multiple Sclerosis,1996,9006-42-2,Polymarcine,South Carolina,0.203870380601729
Multiple Sclerosis,1997,9006-42-2,Polymarcine,South Carolina,0.0486599957224175
Multiple Sclerosis,1998,9006-42-2,Polymarcine,South Carolina,0.102814988569275
Multiple Sclerosis,1999,9006-42-2,Polymarcine,South Carolina,0.291301372984239
Multiple Sclerosis,2000,9006-42-2,Polymarcine,South Carolina,0.191293755827208
Multiple Sclerosis,2001,9006-42-2,Polymarcine,South Carolina,0.1064273171874
Multiple Sclerosis,2002,9006-42-2,Polymarcine,South Carolina,0.0874093716311127
Multiple Sclerosis,2003,9006-42-2,Polymarcine,South Carolina,0.0482658327930917
Multiple Sclerosis,2004,9006-42-2,Polymarcine,South Carolina,0.117991092915678
Multiple Sclerosis,2005,9006-42-2,Polymarcine,South Carolina,0.0716777802872633
Multiple Sclerosis,2006,9006-42-2,Polymarcine,South Carolina,0.0274284178499593
Multiple Sclerosis,2007,9006-42-2,Polymarcine,South Carolina,0.0735421543116269
Multiple Sclerosis,2008,9006-42-2,Polymarcine,South Carolina,0.0169806055207425
Multiple Sclerosis,2009,9006-42-2,Polymarcine,South Carolina,0.0645346166524358
Multiple Sclerosis,2010,9006-42-2,Polymarcine,South Carolina,0.00751736894747854
Multiple Sclerosis,2011,9006-42-2,Polymarcine,South Carolina,0.0158729577952954
Multiple Sclerosis,2012,9006-42-2,Polymarcine,South Carolina,0.0184574691546719
Multiple Sclerosis,2013,9006-42-2,Polymarcine,South Carolina,0.0233437589705329
Multiple Sclerosis,2014,9006-42-2,Polymarcine,South Carolina,0
Multiple Sclerosis,2015,9006-42-2,Polymarcine,South Carolina,0.0496179613228041
Multiple Sclerosis,2016,9006-42-2,Polymarcine,South Carolina,0
Multiple Sclerosis,2017,9006-42-2,Polymarcine,South Carolina,0
Multiple Sclerosis,2018,9006-42-2,Polymarcine,South Carolina,0
Multiple Sclerosis,1995,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,1996,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,1997,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,1998,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,1999,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2000,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2001,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2002,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2003,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2004,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2005,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2006,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2007,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2008,110488-70-5,Dimethomorph,Texas,0.000857373374660261
Multiple Sclerosis,2009,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2010,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2011,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2012,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2013,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2014,110488-70-5,Dimethomorph,Texas,0
Multiple Sclerosis,2015,110488-70-5,Dimethomorph,Texas,0
