Disease,PathwayID,PathwayName,GeneID,GeneSymbol,SNPs,TotalSNPs,FoldHit
Alzheimer's Disease,hsa05010,Alzheimer disease,7186,TRAF2,1,250,1.11389311953514
Alzheimer's Disease,hsa05010,Alzheimer disease,348,APOE,25,250,0.907527496987097
Alzheimer's Disease,hsa05010,Alzheimer disease,5610,EIF2AK2,1,250,1.12838035152786
Alzheimer's Disease,hsa05010,Alzheimer disease,2597,GAPDH,1,250,1.06166265788788
Alzheimer's Disease,hsa05010,Alzheimer disease,4137,MAPT,23,250,1.50956819059736
Alzheimer's Disease,hsa05010,Alzheimer disease,51107,APH1A,1,250,2.58358974358974
Alzheimer's Disease,hsa05010,Alzheimer disease,83464,APH1B,2,250,2.58358974358974
Alzheimer's Disease,hsa05010,Alzheimer disease,102,ADAM10,8,250,1.35662191333143
Alzheimer's Disease,hsa05010,Alzheimer disease,177,AGER,1,250,1.35662191333143
Alzheimer's Disease,hsa05012,Parkinson disease,6531,SLC6A3,1,68,0.818271946995884
Alzheimer's Disease,hsa05012,Parkinson disease,7157,TP53,6,68,0.840800205218896
Alzheimer's Disease,hsa05012,Parkinson disease,815,CAMK2A,6,68,0.671441174421641
Alzheimer's Disease,hsa05012,Parkinson disease,836,CASP3,2,68,0.919572841524733
Alzheimer's Disease,hsa05012,Parkinson disease,54205,CYCS,1,68,1.04833321084397
Alzheimer's Disease,hsa05012,Parkinson disease,6622,SNCA,5,68,0.991577321560226
Alzheimer's Disease,hsa05012,Parkinson disease,6647,SOD1,5,68,1.1020255305456
Alzheimer's Disease,hsa05012,Parkinson disease,3309,HSPA5,2,68,0.96673934379183
Alzheimer's Disease,hsa05012,Parkinson disease,120892,LRRK2,8,68,1.28875330679248
Alzheimer's Disease,hsa05012,Parkinson disease,4891,SLC11A2,1,68,1.13718585027252
Alzheimer's Disease,hsa05012,Parkinson disease,7345,UCHL1,1,68,1.10071094686214
Alzheimer's Disease,hsa05012,Parkinson disease,9451,EIF2AK3,1,68,1.16965541490773
Alzheimer's Disease,hsa05012,Parkinson disease,27429,HTRA2,2,68,1.10234450353298
Alzheimer's Disease,hsa05012,Parkinson disease,55967,NDUFA12,3,68,0.801191704198397
Alzheimer's Disease,hsa05012,Parkinson disease,7332,UBE2L3,1,68,1.22992959510518
Alzheimer's Disease,hsa05012,Parkinson disease,4137,MAPT,23,68,1.50956819059736
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,7157,TP53,6,66,0.840800205218896
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,596,BCL2,1,66,0.883676272730323
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,836,CASP3,2,66,0.919572841524733
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,847,CAT,1,66,0.874385603799186
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,54205,CYCS,1,66,1.04833321084397
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,5606,MAP2K3,1,66,0.902915300176557
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,6647,SOD1,5,66,1.1020255305456
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,29110,TBK1,1,66,1.140624887835
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,7124,TNF,2,66,0.838791549340021
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,3309,HSPA5,2,66,0.96673934379183
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,55255,WDR41,1,66,0.81711706215009
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,8878,SQSTM1,1,66,0.938350844695994
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,9451,EIF2AK3,1,66,1.16965541490773
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,55967,NDUFA12,3,66,0.801191704198397
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,23636,NUP62,1,66,1.03570845508017
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,5534,PPP3R1,1,66,1.1641689313793
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,10452,TOMM40,29,66,0.92084385767251
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,7186,TRAF2,1,66,1.11389311953514
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,7415,VCP,3,66,1.0046551070449
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,10280,SIGMAR1,1,66,1.24921834163778
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,23435,TARDBP,1,66,1
Alzheimer's Disease,hsa05014,Amyotrophic lateral sclerosis,29979,UBQLN1,1,66,1.51534347209792
Alzheimer's Disease,hsa05016,Huntington disease,5468,PPARG,6,42,0.805721817451452
Alzheimer's Disease,hsa05016,Huntington disease,7157,TP53,6,42,0.840800205218896
Alzheimer's Disease,hsa05016,Huntington disease,836,CASP3,2,42,0.919572841524733
Alzheimer's Disease,hsa05016,Huntington disease,54205,CYCS,1,42,1.04833321084397
Alzheimer's Disease,hsa05016,Huntington disease,6647,SOD1,5,42,1.1020255305456
Alzheimer's Disease,hsa05016,Huntington disease,627,BDNF,10,42,1.00119071819969
Alzheimer's Disease,hsa05016,Huntington disease,6648,SOD2,2,42,1.11195112594227
Alzheimer's Disease,hsa05016,Huntington disease,55967,NDUFA12,3,42,0.801191704198397
Alzheimer's Disease,hsa05016,Huntington disease,7019,TFAM,2,42,1.2358163984794
Alzheimer's Disease,hsa05016,Huntington disease,7186,TRAF2,1,42,1.11389311953514
Alzheimer's Disease,hsa05016,Huntington disease,161,AP2A2,2,42,1.12838035152786
Alzheimer's Disease,hsa05016,Huntington disease,6804,STX1A,1,42,1.33136330302609
Alzheimer's Disease,hsa05016,Huntington disease,5978,REST,1,42,1.34008478455957
Alzheimer's Disease,hsa05017,Spinocerebellar ataxia,207,AKT1,1,9,1.04011028406985
Alzheimer's Disease,hsa05017,Spinocerebellar ataxia,54205,CYCS,1,9,1.04833321084397
Alzheimer's Disease,hsa05017,Spinocerebellar ataxia,5649,RELN,3,9,0.951052536078627
Alzheimer's Disease,hsa05017,Spinocerebellar ataxia,7436,VLDLR,1,9,0.934697743603902
Alzheimer's Disease,hsa05017,Spinocerebellar ataxia,7186,TRAF2,1,9,1.11389311953514
Alzheimer's Disease,hsa05017,Spinocerebellar ataxia,116444,GRIN3B,2,9,1.35662191333143
Alzheimer's Disease,hsa05020,Prion disease,836,CASP3,2,30,0.919572841524733
Alzheimer's Disease,hsa05020,Prion disease,54205,CYCS,1,30,1.04833321084397
Alzheimer's Disease,hsa05020,Prion disease,3569,IL6,1,30,0.898027504815206
Alzheimer's Disease,hsa05020,Prion disease,5594,MAPK1,1,30,1.09148122593836
Alzheimer's Disease,hsa05020,Prion disease,6647,SOD1,5,30,1.1020255305456
Alzheimer's Disease,hsa05020,Prion disease,7124,TNF,2,30,0.838791549340021
Alzheimer's Disease,hsa05020,Prion disease,3309,HSPA5,2,30,0.96673934379183
Alzheimer's Disease,hsa05020,Prion disease,3552,IL1A,1,30,0.975723356331497
Alzheimer's Disease,hsa05020,Prion disease,2932,GSK3B,4,30,1.20344382010159
Alzheimer's Disease,hsa05020,Prion disease,9451,EIF2AK3,1,30,1.16965541490773
Alzheimer's Disease,hsa05020,Prion disease,55967,NDUFA12,3,30,0.801191704198397
Alzheimer's Disease,hsa05020,Prion disease,5534,PPP3R1,1,30,1.1641689313793
Alzheimer's Disease,hsa05020,Prion disease,5621,PRNP,3,30,1.06402261924689
Alzheimer's Disease,hsa05020,Prion disease,2534,FYN,1,30,1.23749757585843
Alzheimer's Disease,hsa05020,Prion disease,116444,GRIN3B,2,30,1.35662191333143
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,6531,SLC6A3,1,251,0.818271946995884
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,351,APP,61,251,0.951979405216758
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,596,BCL2,1,251,0.883676272730323
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,815,CAMK2A,6,251,0.671441174421641
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,836,CASP3,2,251,0.919572841524733
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,847,CAT,1,251,0.874385603799186
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,355,FAS,1,251,0.949877119483524
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,3569,IL6,1,251,0.898027504815206
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,5606,MAP2K3,1,251,0.902915300176557
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,5594,MAPK1,1,251,1.09148122593836
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,5664,PSEN2,12,251,1
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,6622,SNCA,5,251,0.991577321560226
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,6647,SOD1,5,251,1.1020255305456
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,7124,TNF,2,251,0.838791549340021
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,3309,HSPA5,2,251,0.96673934379183
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,3552,IL1A,1,251,0.975723356331497
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,2932,GSK3B,4,251,1.20344382010159
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,627,BDNF,10,251,1.00119071819969
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,5743,PTGS2,2,251,0.924048124126446
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,1128,CHRM1,1,251,1.36305685008141
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,1020,CDK5,1,251,1.16130448186071
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,8851,CDK5R1,1,251,0.966157096799334
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,7345,UCHL1,1,251,1.10071094686214
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,8878,SQSTM1,1,251,0.938350844695994
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,9451,EIF2AK3,1,251,1.16965541490773
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,5534,PPP3R1,1,251,1.1641689313793
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,5621,PRNP,3,251,1.06402261924689
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,5663,PSEN1,62,251,1.1105703679269
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,10452,TOMM40,29,251,0.92084385767251
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,7186,TRAF2,1,251,1.11389311953514
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,7415,VCP,3,251,1.0046551070449
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,10280,SIGMAR1,1,251,1.24921834163778
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,6804,STX1A,1,251,1.33136330302609
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,7332,UBE2L3,1,251,1.22992959510518
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,4137,MAPT,23,251,1.50956819059736
Alzheimer's Disease,hsa05022,Pathways of neurodegeneration - multiple diseases,177,AGER,1,251,1.35662191333143
Alzheimer's Disease,hsa05030,Cocaine addiction,6531,SLC6A3,1,15,0.818271946995884
Alzheimer's Disease,hsa05030,Cocaine addiction,627,BDNF,10,15,1.00119071819969
Alzheimer's Disease,hsa05030,Cocaine addiction,1020,CDK5,1,15,1.16130448186071
Alzheimer's Disease,hsa05030,Cocaine addiction,8851,CDK5R1,1,15,0.966157096799334
Alzheimer's Disease,hsa05030,Cocaine addiction,116444,GRIN3B,2,15,1.35662191333143
Alzheimer's Disease,hsa05031,Amphetamine addiction,6531,SLC6A3,1,12,0.818271946995884
Alzheimer's Disease,hsa05031,Amphetamine addiction,815,CAMK2A,6,12,0.671441174421641
Alzheimer's Disease,hsa05031,Amphetamine addiction,5534,PPP3R1,1,12,1.1641689313793
Alzheimer's Disease,hsa05031,Amphetamine addiction,6804,STX1A,1,12,1.33136330302609
Alzheimer's Disease,hsa05031,Amphetamine addiction,23237,ARC,1,12,1.31953553635758
Alzheimer's Disease,hsa05031,Amphetamine addiction,116444,GRIN3B,2,12,1.35662191333143
Alzheimer's Disease,hsa05034,Alcoholism,6531,SLC6A3,1,15,0.818271946995884
Alzheimer's Disease,hsa05034,Alcoholism,5594,MAPK1,1,15,1.09148122593836
Alzheimer's Disease,hsa05034,Alcoholism,627,BDNF,10,15,1.00119071819969
Alzheimer's Disease,hsa05034,Alcoholism,4915,NTRK2,1,15,0.959950955720171
Alzheimer's Disease,hsa05034,Alcoholism,116444,GRIN3B,2,15,1.35662191333143
Alzheimer's Disease,hsa05100,Bacterial invasion of epithelial cells,9844,ELMO1,1,1,1
Alzheimer's Disease,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,6868,ADAM17,1,16,1.08337316258491
Alzheimer's Disease,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,836,CASP3,2,16,0.919572841524733
Alzheimer's Disease,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,1956,EGFR,2,16,1.03587577510901
Alzheimer's Disease,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,58494,JAM2,1,16,0.934658179154237
Alzheimer's Disease,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,5336,PLCG2,1,16,0.925541851528177
Alzheimer's Disease,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,51606,ATP6V1H,1,16,1.14874602119108
Alzheimer's Disease,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,102,ADAM10,8,16,1.35662191333143
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,836,CASP3,2,16,0.919572841524733
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,54205,CYCS,1,16,1.04833321084397
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,355,FAS,1,16,0.949877119483524
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,3569,IL6,1,16,0.898027504815206
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,5594,MAPK1,1,16,1.09148122593836
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,7124,TNF,2,16,0.838791549340021
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,3606,IL18,2,16,1.07268795825596
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,7099,TLR4,1,16,1.08873520959667
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,7186,TRAF2,1,16,1.11389311953514
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,10972,TMED10,1,16,1.13297482571315
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,2534,FYN,1,16,1.23749757585843
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,2147,F2,1,16,1.31953553635758
Alzheimer's Disease,hsa05130,Pathogenic Escherichia coli infection,2597,GAPDH,1,16,1.06166265788788
Alzheimer's Disease,hsa05131,Shigellosis,7157,TP53,6,30,0.840800205218896
Alzheimer's Disease,hsa05131,Shigellosis,207,AKT1,1,30,1.04011028406985
Alzheimer's Disease,hsa05131,Shigellosis,596,BCL2,1,30,0.883676272730323
Alzheimer's Disease,hsa05131,Shigellosis,960,CD44,1,30,1.09026357250831
Alzheimer's Disease,hsa05131,Shigellosis,54205,CYCS,1,30,1.04833321084397
Alzheimer's Disease,hsa05131,Shigellosis,1956,EGFR,2,30,1.03587577510901
Alzheimer's Disease,hsa05131,Shigellosis,5594,MAPK1,1,30,1.09148122593836
Alzheimer's Disease,hsa05131,Shigellosis,29110,TBK1,1,30,1.140624887835
Alzheimer's Disease,hsa05131,Shigellosis,7124,TNF,2,30,0.838791549340021
Alzheimer's Disease,hsa05131,Shigellosis,2932,GSK3B,4,30,1.20344382010159
Alzheimer's Disease,hsa05131,Shigellosis,5336,PLCG2,1,30,0.925541851528177
Alzheimer's Disease,hsa05131,Shigellosis,3606,IL18,2,30,1.07268795825596
Alzheimer's Disease,hsa05131,Shigellosis,8878,SQSTM1,1,30,0.938350844695994
Alzheimer's Disease,hsa05131,Shigellosis,7099,TLR4,1,30,1.08873520959667
Alzheimer's Disease,hsa05131,Shigellosis,9844,ELMO1,1,30,1
Alzheimer's Disease,hsa05131,Shigellosis,6199,RPS6KB2,1,30,1.07299306781601
Alzheimer's Disease,hsa05131,Shigellosis,7186,TRAF2,1,30,1.11389311953514
Alzheimer's Disease,hsa05131,Shigellosis,83660,TLN2,2,30,1.34008478455957
Alzheimer's Disease,hsa05132,Salmonella infection,207,AKT1,1,21,1.04011028406985
Alzheimer's Disease,hsa05132,Salmonella infection,596,BCL2,1,21,0.883676272730323
Alzheimer's Disease,hsa05132,Salmonella infection,836,CASP3,2,21,0.919572841524733
Alzheimer's Disease,hsa05132,Salmonella infection,54205,CYCS,1,21,1.04833321084397
Alzheimer's Disease,hsa05132,Salmonella infection,3569,IL6,1,21,0.898027504815206
Alzheimer's Disease,hsa05132,Salmonella infection,5606,MAP2K3,1,21,0.902915300176557
Alzheimer's Disease,hsa05132,Salmonella infection,5594,MAPK1,1,21,1.09148122593836
Alzheimer's Disease,hsa05132,Salmonella infection,7124,TNF,2,21,0.838791549340021
Alzheimer's Disease,hsa05132,Salmonella infection,6934,TCF7L2,1,21,0.767749857836124
Alzheimer's Disease,hsa05132,Salmonella infection,7097,TLR2,1,21,0.952168088249839
Alzheimer's Disease,hsa05132,Salmonella infection,3606,IL18,2,21,1.07268795825596
Alzheimer's Disease,hsa05132,Salmonella infection,7099,TLR4,1,21,1.08873520959667
Alzheimer's Disease,hsa05132,Salmonella infection,79026,AHNAK,1,21,1.140624887835
Alzheimer's Disease,hsa05132,Salmonella infection,9844,ELMO1,1,21,1
Alzheimer's Disease,hsa05132,Salmonella infection,7186,TRAF2,1,21,1.11389311953514
Alzheimer's Disease,hsa05132,Salmonella infection,2597,GAPDH,1,21,1.06166265788788
Alzheimer's Disease,hsa05132,Salmonella infection,60412,EXOC4,1,21,1.34008478455957
Alzheimer's Disease,hsa05132,Salmonella infection,51429,SNX9,1,21,1.34008478455957
Alzheimer's Disease,hsa05133,Pertussis,717,C2,1,11,1
Alzheimer's Disease,hsa05133,Pertussis,836,CASP3,2,11,0.919572841524733
Alzheimer's Disease,hsa05133,Pertussis,3569,IL6,1,11,0.898027504815206
Alzheimer's Disease,hsa05133,Pertussis,5594,MAPK1,1,11,1.09148122593836
Alzheimer's Disease,hsa05133,Pertussis,7124,TNF,2,11,0.838791549340021
Alzheimer's Disease,hsa05133,Pertussis,3552,IL1A,1,11,0.975723356331497
Alzheimer's Disease,hsa05133,Pertussis,3586,IL10,2,11,0.978751238470098
Alzheimer's Disease,hsa05133,Pertussis,7099,TLR4,1,11,1.08873520959667
Alzheimer's Disease,hsa05134,Legionellosis,836,CASP3,2,27,0.919572841524733
Alzheimer's Disease,hsa05134,Legionellosis,54205,CYCS,1,27,1.04833321084397
Alzheimer's Disease,hsa05134,Legionellosis,3569,IL6,1,27,0.898027504815206
Alzheimer's Disease,hsa05134,Legionellosis,7124,TNF,2,27,0.838791549340021
Alzheimer's Disease,hsa05134,Legionellosis,1378,CR1,13,27,0.844690353849777
Alzheimer's Disease,hsa05134,Legionellosis,7097,TLR2,1,27,0.952168088249839
Alzheimer's Disease,hsa05134,Legionellosis,3606,IL18,2,27,1.07268795825596
Alzheimer's Disease,hsa05134,Legionellosis,7099,TLR4,1,27,1.08873520959667
Alzheimer's Disease,hsa05134,Legionellosis,7415,VCP,3,27,1.0046551070449
Alzheimer's Disease,hsa05134,Legionellosis,1379,CR1L,1,27,1.35662191333143
Alzheimer's Disease,hsa05135,Yersinia infection,207,AKT1,1,21,1.04011028406985
Alzheimer's Disease,hsa05135,Yersinia infection,3569,IL6,1,21,0.898027504815206
Alzheimer's Disease,hsa05135,Yersinia infection,5606,MAP2K3,1,21,0.902915300176557
Alzheimer's Disease,hsa05135,Yersinia infection,5594,MAPK1,1,21,1.09148122593836
Alzheimer's Disease,hsa05135,Yersinia infection,29110,TBK1,1,21,1.140624887835
Alzheimer's Disease,hsa05135,Yersinia infection,7124,TNF,2,21,0.838791549340021
Alzheimer's Disease,hsa05135,Yersinia infection,2932,GSK3B,4,21,1.20344382010159
Alzheimer's Disease,hsa05135,Yersinia infection,3586,IL10,2,21,0.978751238470098
Alzheimer's Disease,hsa05135,Yersinia infection,2185,PTK2B,2,21,0.914537262705425
Alzheimer's Disease,hsa05135,Yersinia infection,3606,IL18,2,21,1.07268795825596
Alzheimer's Disease,hsa05135,Yersinia infection,7099,TLR4,1,21,1.08873520959667
Alzheimer's Disease,hsa05135,Yersinia infection,9844,ELMO1,1,21,1
Alzheimer's Disease,hsa05135,Yersinia infection,7186,TRAF2,1,21,1.11389311953514
